o_free_time,o_num_assignments,a_rest,a_grading,a_pd,r,op_free_time,op_num_assignments,ap_rest,ap_grading,ap_pd,day
7,2250,0.3,0.4,0.3,-42.2817,6,2251,0.4,0.3,0.3,319
6,2251,0.4,0.3,0.3,-42.3902,3,2253,0.5,0.1,0.4,320
3,2253,0.5,0.1,0.4,-42.641600000000004,5,2257,0.5,0.1,0.4,321
5,2257,0.5,0.1,0.4,-42.8001,1,2263,0.1,0.6,0.3,322
1,2263,0.1,0.6,0.3,-42.7537,1,2278,0.2,0.5,0.3,323
1,2278,0.2,0.5,0.3,-42.9147,2,2285,0.1,0.9,-0.0,324
2,2285,0.1,0.9,-0.0,-42.6795,4,2295,0.1,0.1,0.8,325
4,2295,0.1,0.1,0.8,-43.4932,2,2302,0.2,0.8,-0.0,326
2,2302,0.2,0.8,-0.0,-43.046,6,2313,0.0,0.9,0.1,327
6,2313,0.0,0.9,0.1,-42.9499,2,2318,0.3,0.3,0.4,328
2,2318,0.3,0.3,0.4,-43.2461,2,2307,0.1,0.7,0.2,329
2,2307,0.1,0.7,0.2,-43.0798,2,2316,0.5,0.5,-0.0,330
2,2316,0.5,0.5,-0.0,-43.46,7,2328,0.4,0.3,0.3,331
7,2328,0.4,0.3,0.3,-43.776199999999996,4,2334,0.1,0.4,0.5,332
4,2334,0.1,0.4,0.5,-43.7095,7,2334,0.2,0.4,0.4,333
7,2334,0.2,0.4,0.4,-44.8396,0,2341,0.5,0.4,0.1,334
0,2341,0.5,0.4,0.1,-43.9099,5,2346,0.4,0.6,0.0,335
5,2346,0.4,0.6,0.0,-43.9,3,2354,0.0,0.4,0.6,336
3,2354,0.0,0.4,0.6,-44.0794,2,2352,0.5,0.3,0.2,337
2,2352,0.5,0.3,0.2,-44.397297722788885,7,2362,0.1,0.5,0.4,338
7,2362,0.1,0.5,0.4,-44.42422500000001,3,2372,0.7,0.1,0.2,339
3,2372,0.7,0.1,0.2,-44.788729245561,5,2371,0.5,0.2,0.3,340
5,2371,0.5,0.2,0.3,-44.987515,7,2383,0.1,0.6,0.3,341
7,2383,0.1,0.6,0.3,-44.99612,3,2400,0.3,0.4,0.3,342
3,2400,0.3,0.4,0.3,-45.0438175,1,2396,0.2,0.7,0.1,343
1,2396,0.2,0.7,0.1,-44.98393052810539,2,2405,0.4,0.4,0.2,344
2,2405,0.4,0.4,0.2,-45.40265125594934,2,2412,0.4,0.1,0.5,345
2,2412,0.4,0.1,0.5,-45.824135455233595,5,2417,0.2,0.8,0.0,346
5,2417,0.2,0.8,0.0,-45.42051899774219,1,2423,0.2,0.4,0.4,347
1,2423,0.2,0.4,0.4,-45.67986965994196,1,2419,0.3,0.4,0.3,348
1,2419,0.3,0.4,0.3,-46.832898331784634,0,2425,0.3,0.3,0.4,349
0,2425,0.3,0.3,0.4,-46.13652483869925,5,2434,0.4,0.1,0.5,350
5,2434,0.4,0.1,0.5,-46.569084797626466,7,2446,0.2,0.6,0.2,351
7,2446,0.2,0.6,0.2,-46.5012414602502,5,2456,0.0,0.8,0.2,352
5,2456,0.0,0.8,0.2,-46.30831419209507,3,2454,0.5,0.4,0.1,353
3,2454,0.5,0.4,0.1,-47.45332374950346,0,2450,0.3,0.6,0.1,354
0,2450,0.3,0.6,0.1,-46.55170643252917,1,2460,0.2,0.0,0.8,355
1,2460,0.2,0.0,0.8,-47.20874561499758,3,2471,0.3,0.6,0.1,356
3,2471,0.3,0.6,0.1,-47.12867301096018,5,2483,0.5,0.3,0.2,357
5,2483,0.5,0.3,0.2,-47.365226922231855,1,2486,0.1,-0.0,0.9,358
1,2486,0.1,-0.0,0.9,-47.80121447016775,4,2495,0.1,0.3,0.6,359
4,2495,0.1,0.3,0.6,-47.88172194952075,3,2503,0.5,0.2,0.3,360
3,2503,0.5,0.2,0.3,-47.988989334314375,4,2506,0.3,0.4,0.3,361
4,2506,0.3,0.4,0.3,-49.180822557851755,0,2517,0.5,0.2,0.3,362
0,2517,0.5,0.2,0.3,-48.350195188505786,1,2521,0.1,0.6,0.3,363
6,0,0.1,0.4,0.5,1.115661892613958,5,0,0.4,0.4,0.2,0
5,0,0.4,0.4,0.2,1.1013046760070817,7,11,0.4,0.5,0.1,1
7,11,0.4,0.5,0.1,0.14655827735542704,0,14,0.8,0.1,0.1,2
0,14,0.8,0.1,0.1,-0.16150899540063735,0,14,0.3,0.1,0.6,3
0,14,0.3,0.1,0.6,0.7138960590050305,1,26,0.1,0.6,0.3,4
1,26,0.1,0.6,0.3,0.9700238496710523,6,32,0.1,0.5,0.4,5
6,32,0.1,0.5,0.4,0.9039818185357578,7,40,0.5,0.2,0.3,6
7,40,0.5,0.2,0.3,0.7240895740152057,1,47,0.3,-0.0,0.7,7
1,47,0.3,-0.0,0.7,0.5319903603203073,6,50,0.5,0.5,0.0,8
6,50,0.5,0.5,0.0,0.7509498176196205,6,57,0.8,0.1,0.1,9
6,57,0.8,0.1,0.1,0.5560274301164088,2,62,0.2,0.6,0.2,10
2,62,0.2,0.6,0.2,0.6933322452128505,4,72,0.5,0.4,0.1,11
4,72,0.5,0.4,0.1,0.6324655390678162,4,74,0.2,0.5,0.3,12
4,74,0.2,0.5,0.3,0.6394619778339181,4,79,0.1,0.2,0.7,13
4,79,0.1,0.2,0.7,0.37595870139186915,1,85,0.5,0.4,0.1,14
1,85,0.5,0.4,0.1,-0.6985184271178918,0,93,0.2,0.5,0.3,15
0,93,0.2,0.5,0.3,0.18720893875595634,4,99,0.4,0.2,0.4,16
4,99,0.4,0.2,0.4,-0.1292383306386513,3,109,0.3,0.1,0.6,17
3,109,0.3,0.1,0.6,-0.4214570266190981,7,119,0.0,0.1,0.9,18
7,119,0.0,0.1,0.9,-0.6847212641444429,6,128,0.1,0.0,0.9,19
6,128,0.1,0.0,0.9,-1.9112701803410057,0,136,0.2,0.4,0.4,20
0,136,0.2,0.4,0.4,-0.9624920496550323,2,141,0.3,0.2,0.5,21
2,141,0.3,0.2,0.5,-1.2470179298345263,6,153,0.1,0.3,0.6,22
6,153,0.1,0.3,0.6,-1.3771140123240455,5,158,0.0,0.8,0.2,23
5,158,0.0,0.8,0.2,-1.4133648604870448,3,166,0.3,0.4,0.3,24
3,166,0.3,0.4,0.3,-1.5713699769646534,1,173,0.0,0.6,0.4,25
1,173,0.0,0.6,0.4,-1.7147140172503177,5,182,0.1,0.7,0.2,26
5,182,0.1,0.7,0.2,-1.7624447949481796,7,189,0.3,0.3,0.4,27
7,189,0.3,0.3,0.4,-2.0395055713333003,7,199,0.0,1.0,0.0,28
7,199,0.0,1.0,0.0,-1.9437633585032748,6,209,0.5,0.3,0.2,29
6,209,0.5,0.3,0.2,-2.101866080703346,4,207,0.3,0.2,0.5,30
4,207,0.3,0.2,0.5,-2.2460225584996953,6,210,0.7,0.1,0.2,31
6,210,0.7,0.1,0.2,-2.3974886936580284,6,216,0.0,0.2,0.8,32
6,216,0.0,0.2,0.8,-2.6300719988332357,1,223,0.2,0.1,0.7,33
1,223,0.2,0.1,0.7,-2.8691530769157585,6,233,0.0,0.2,0.8,34
6,233,0.0,0.2,0.8,-3.1352251995274893,7,244,0.8,-0.0,0.2,35
7,244,0.8,-0.0,0.2,-3.337850517543609,1,255,0.7,0.1,0.2,36
1,255,0.7,0.1,0.2,-3.6706403252543267,6,269,0.8,0.1,0.1,37
6,269,0.8,0.1,0.1,-3.8598460042083067,5,277,0.7,0.2,0.1,38
5,277,0.7,0.2,0.1,-4.0716587020470945,7,286,0.6,0.1,0.3,39
7,286,0.6,0.1,0.3,-5.271444115026624,0,296,0.3,0.5,0.2,40
0,296,0.3,0.5,0.2,-4.565903673876358,2,309,0.3,0.6,0.1,41
2,309,0.3,0.6,0.1,-5.694712387137594,0,318,0.7,0.1,0.2,42
0,318,0.7,0.1,0.2,-4.7747844507662185,1,323,0.3,0.5,0.2,43
1,323,0.3,0.5,0.2,-4.971252056258555,4,331,0.0,0.2,0.8,44
4,331,0.0,0.2,0.8,-6.11029848960222,0,336,0.7,0.1,0.2,45
0,336,0.7,0.1,0.2,-5.2014587330499475,5,343,0.1,0.9,-0.0,46
5,343,0.1,0.9,-0.0,-5.2882171457194485,3,348,0.3,0.6,0.1,47
3,348,0.3,0.6,0.1,-5.307986724262254,2,353,0.1,0.2,0.7,48
2,353,0.1,0.2,0.7,-5.462945207019631,5,358,0.6,0.4,-0.0,49
5,358,0.6,0.4,-0.0,-5.548632038699435,1,365,0.2,0.6,0.2,50
1,365,0.2,0.6,0.2,-6.59622066212494,0,368,0.1,0.2,0.7,51
0,368,0.1,0.2,0.7,-5.807497189084941,5,376,0.3,0.4,0.3,52
5,376,0.3,0.4,0.3,-5.981218107599249,7,386,0.1,0.3,0.6,53
7,386,0.1,0.3,0.6,-6.214767621744245,4,396,0.5,0.2,0.3,54
4,396,0.5,0.2,0.3,-6.363385934186478,3,404,0.8,0.1,0.1,55
3,404,0.8,0.1,0.1,-6.771494755861054,5,424,0.6,0.1,0.3,56
5,424,0.6,0.1,0.3,-7.049854176599557,1,435,0.4,0.5,0.1,57
1,435,0.4,0.5,0.1,-7.2340124539145005,6,443,0.3,0.5,0.2,58
6,443,0.3,0.5,0.2,-8.350143931495554,0,450,0.3,0.1,0.6,59
0,450,0.3,0.1,0.6,-7.427890853617977,7,453,0.0,0.4,0.6,60
7,453,0.0,0.4,0.6,-7.711866012579325,2,465,0.3,0.3,0.4,61
2,465,0.3,0.3,0.4,-8.861648831779172,0,474,0.2,0.6,0.2,62
0,474,0.2,0.6,0.2,-8.097751074264488,7,487,0.4,0.1,0.5,63
7,487,0.4,0.1,0.5,-8.372979742887804,3,501,0.2,0.3,0.5,64
3,501,0.2,0.3,0.5,-8.556941266464383,3,508,0.2,0.4,0.4,65
3,508,0.2,0.4,0.4,-9.713408163478322,0,516,0.7,0.3,0.0,66
0,516,0.7,0.3,0.0,-8.94322313827627,7,530,0.5,0.1,0.4,67
7,530,0.5,0.1,0.4,-9.200995038996021,4,542,0.1,0.8,0.1,68
4,542,0.1,0.8,0.1,-9.451582088606061,4,555,0.4,0.5,0.1,69
4,555,0.4,0.5,0.1,-9.520881767720002,5,562,0.3,0.5,0.2,70
5,562,0.3,0.5,0.2,-9.661664450042801,6,570,0.7,0.1,0.2,71
6,570,0.7,0.1,0.2,-9.766607455542374,5,575,0.6,0.1,0.3,72
5,575,0.6,0.1,0.3,-10.05679892273695,5,587,0.2,0.6,0.2,73
5,587,0.2,0.6,0.2,-10.353015404656455,5,601,0.6,0.1,0.3,74
5,601,0.6,0.1,0.3,-10.356980395619734,7,602,0.5,0.4,0.1,75
7,602,0.5,0.4,0.1,-10.576752151032732,1,612,0.4,0.3,0.3,76
1,612,0.4,0.3,0.3,-11.749134413375057,0,620,0.1,0.5,0.4,77
0,620,0.1,0.5,0.4,-10.95937574829374,5,630,0.1,0.7,0.2,78
5,630,0.1,0.7,0.2,-11.064491040542508,4,639,0.5,0.4,0.1,79
4,639,0.5,0.4,0.1,-11.259711654925331,6,651,0.9,-0.0,0.1,80
6,651,0.9,-0.0,0.1,-11.395879979076621,6,657,0.8,0.1,0.1,81
6,657,0.8,0.1,0.1,-11.66995639883493,3,668,0.2,0.0,0.8,82
3,668,0.2,0.0,0.8,-11.960432855128486,7,679,0.8,0.0,0.2,83
7,679,0.8,0.0,0.2,-13.141022526577201,0,691,0.5,0.4,0.1,84
0,691,0.5,0.4,0.1,-12.4559,4,704,0.6,0.2,0.2,85
4,704,0.6,0.2,0.2,-12.5198,7,708,0.2,0.6,0.2,86
7,708,0.2,0.6,0.2,-12.7358,3,718,0.3,0.4,0.3,87
3,718,0.3,0.4,0.3,-12.7997,7,723,0.1,0.5,0.4,88
7,723,0.1,0.5,0.4,-12.9271,6,730,0.0,0.2,0.8,89
6,730,0.0,0.2,0.8,-13.173200000000001,3,741,0.1,0.6,0.3,90
3,741,0.1,0.6,0.3,-13.277700000000001,4,749,0.4,0.5,0.1,91
4,749,0.4,0.5,0.1,-13.340134301311428,6,755,0.1,0.8,0.1,92
6,755,0.1,0.8,0.1,-13.416482958298316,4,763,0.1,0.8,0.1,93
4,763,0.1,0.8,0.1,-14.35250372871533,0,765,0.2,0.1,0.7,94
0,765,0.2,0.1,0.7,-13.664056411428179,2,774,0.5,0.3,0.2,95
2,774,0.5,0.3,0.2,-13.735384275313896,5,779,0.7,0.2,0.1,96
5,779,0.7,0.2,0.1,-14.936040973860758,0,788,0.0,0.4,0.6,97
0,788,0.0,0.4,0.6,-14.17327195241215,6,797,0.6,0.0,0.4,98
6,797,0.6,0.0,0.4,-14.447598796059028,1,810,0.1,0.3,0.6,99
1,810,0.1,0.3,0.6,-14.631672391061626,6,816,0.1,0.1,0.8,100
6,816,0.1,0.1,0.8,-14.849403669913308,5,825,0.2,0.1,0.7,101
5,825,0.2,0.1,0.7,-15.138621988236753,6,838,0.4,0.2,0.4,102
6,838,0.4,0.2,0.4,-15.320750340822771,2,847,0.0,0.8,0.2,103
2,847,0.0,0.8,0.2,-15.501240837414544,7,857,0.1,0.8,0.1,104
7,857,0.1,0.8,0.1,-15.5776154290404,1,867,0.5,0.1,0.4,105
1,867,0.5,0.1,0.4,-16.721787749749993,0,873,0.6,0.4,-0.0,106
0,873,0.6,0.4,-0.0,-15.808190031002496,4,878,0.7,0.1,0.2,107
4,878,0.7,0.1,0.2,-16.01826109862997,4,887,0.2,0.3,0.5,108
4,887,0.2,0.3,0.5,-16.20644222883742,3,893,0.6,0.3,0.1,109
3,893,0.6,0.3,0.1,-16.356214987268423,7,902,0.1,0.2,0.7,110
7,902,0.1,0.2,0.7,-16.485152263116134,1,905,0.0,0.7,0.3,111
1,905,0.0,0.7,0.3,-16.687993834747015,1,917,0.7,0.2,0.1,112
1,917,0.7,0.2,0.1,-16.811429671399374,6,926,0.0,0.4,0.6,113
6,926,0.0,0.4,0.6,-18.12117532155927,0,938,0.1,0.5,0.4,114
0,938,0.1,0.5,0.4,-17.244327904834368,6,946,0.4,0.5,0.1,115
6,946,0.4,0.5,0.1,-17.404809672453478,3,957,0.8,0.1,0.1,116
3,957,0.8,0.1,0.1,-17.52570280084555,6,963,0.5,0.5,-0.0,117
6,963,0.5,0.5,-0.0,-17.840894274979775,2,978,0.1,0.5,0.4,118
2,978,0.1,0.5,0.4,-17.930869550616485,1,982,0.6,0.1,0.3,119
1,982,0.6,0.1,0.3,-18.062961209869673,2,989,0.5,0.3,0.2,120
2,989,0.5,0.3,0.2,-18.17091331275934,2,993,0.2,0.5,0.3,121
2,993,0.2,0.5,0.3,-18.338461100419238,2,1001,0.8,0.2,-0.0,122
2,1001,0.8,0.2,-0.0,-18.518487552544748,2,1012,0.3,0.6,0.1,123
2,1012,0.3,0.6,0.1,-18.850912385682754,7,1028,0.4,0.0,0.6,124
7,1028,0.4,0.0,0.6,-18.94476937258497,4,1031,0.0,0.4,0.6,125
4,1031,0.0,0.4,0.6,-19.239716254923522,3,1043,0.1,0.9,-0.0,126
3,1043,0.1,0.9,-0.0,-20.369335345322618,0,1056,0.3,0.3,0.4,127
0,1056,0.3,0.3,0.4,-19.556173417562963,3,1065,0.4,0.2,0.4,128
3,1065,0.4,0.2,0.4,-19.816737854824037,1,1077,0.4,0.4,0.2,129
1,1077,0.4,0.4,0.2,-20.012384159766878,4,1087,0.4,0.2,0.4,130
4,1087,0.4,0.2,0.4,-20.21881653484621,7,1096,0.8,0.1,0.1,131
7,1096,0.8,0.1,0.1,-20.336238614764294,5,1102,0.8,0.2,-0.0,132
5,1102,0.8,0.2,-0.0,-20.467871552160954,2,1107,0.1,0.1,0.8,133
2,1107,0.1,0.1,0.8,-20.800117253264748,4,1120,0.5,0.1,0.4,134
4,1120,0.5,0.1,0.4,-20.960512080732098,6,1130,0.5,0.2,0.3,135
6,1130,0.5,0.2,0.3,-21.0897,3,1136,0.5,0.2,0.3,136
3,1136,0.5,0.2,0.3,-21.3097,1,1147,0.1,0.1,0.8,137
1,1147,0.1,0.1,0.8,-22.559199999999997,0,1158,0.0,0.8,0.2,138
0,1158,0.0,0.8,0.2,-21.8338,6,1174,0.0,0.2,0.8,139
6,1174,0.0,0.2,0.8,-23.023126959924777,0,1183,0.1,0.8,0.1,140
0,1183,0.1,0.8,0.1,-22.08989369032553,1,1191,0.8,0.1,0.1,141
1,1191,0.8,0.1,0.1,-22.250737378422272,1,1200,0.4,0.5,0.1,142
1,1200,0.4,0.5,0.1,-22.43144630463805,1,1208,0.2,0.2,0.6,143
1,1208,0.2,0.2,0.6,-22.71718874315417,6,1220,0.3,0.0,0.7,144
6,1220,0.3,0.0,0.7,-24.05190146425388,0,1235,0.3,0.1,0.6,145
0,1235,0.3,0.1,0.6,-23.26029440685353,6,1244,0.4,0.4,0.2,146
6,1244,0.4,0.4,0.2,-23.5258,7,1257,0.6,0.3,0.1,147
7,1257,0.6,0.3,0.1,-23.7434,7,1269,0.1,0.3,0.6,148
7,1269,0.1,0.3,0.6,-23.939400000000003,4,1276,0.0,0.1,0.9,149
4,1276,0.0,0.1,0.9,-24.0291,2,1281,0.1,0.7,0.2,150
2,1281,0.1,0.7,0.2,-24.1463,1,1289,0.3,0.0,0.7,151
1,1289,0.3,0.0,0.7,-24.325462462784994,2,1298,0.9,0.1,0.0,152
2,1298,0.9,0.1,0.0,-24.50090333815714,3,1309,0.1,0.2,0.7,153
3,1309,0.1,0.2,0.7,-25.9293,0,1326,0.1,0.3,0.6,154
0,1326,0.1,0.3,0.6,-25.0794,4,1333,0.0,0.9,0.1,155
4,1333,0.0,0.9,0.1,-25.2484,3,1346,0.4,0.4,0.2,156
3,1346,0.4,0.4,0.2,-25.334360304775572,5,1353,0.2,0.1,0.7,157
5,1353,0.2,0.1,0.7,-25.512471951727814,3,1359,0.4,0.5,0.1,158
3,1359,0.4,0.5,0.1,-25.640380432210538,2,1367,0.6,0.4,-0.0,159
2,1367,0.6,0.4,-0.0,-26.74968566226343,0,1374,0.2,0.2,0.6,160
0,1374,0.2,0.2,0.6,-25.8925351929533,7,1378,0.1,0.2,0.7,161
7,1378,0.1,0.2,0.7,-26.208620961598765,3,1392,0.4,0.0,0.6,162
3,1392,0.4,0.0,0.6,-26.400283462002466,3,1402,0.4,0.5,0.1,163
3,1402,0.4,0.5,0.1,-26.61515062738244,2,1412,0.2,0.1,0.7,164
2,1412,0.2,0.1,0.7,-26.890173871108615,4,1425,0.1,0.5,0.4,165
4,1425,0.1,0.5,0.4,-28.26484413239753,0,1443,0.3,0.5,0.2,166
0,1443,0.3,0.5,0.2,-27.451193691073556,6,1455,0.4,0.5,0.1,167
6,1455,0.4,0.5,0.1,-27.52913450416282,2,1461,0.0,0.7,0.3,168
2,1461,0.0,0.7,0.3,-28.652313065371192,0,1469,0.0,0.2,0.8,169
0,1469,0.0,0.2,0.8,-27.76991391018623,6,1473,1.0,-0.0,-0.0,170
6,1473,1.0,-0.0,-0.0,-27.90115018609999,6,1482,0.0,0.4,0.6,171
6,1482,0.0,0.4,0.6,-28.21415004957493,5,1492,0.2,0.6,0.2,172
5,1492,0.2,0.6,0.2,-28.348078999100547,4,1502,0.2,0.1,0.7,173
4,1502,0.2,0.1,0.7,-28.540131834979388,6,1510,0.3,0.2,0.5,174
6,1510,0.3,0.2,0.5,-28.841310411020324,6,1524,0.3,0.2,0.5,175
6,1524,0.3,0.2,0.5,-29.10555796604311,6,1536,0.3,0.2,0.5,176
6,1536,0.3,0.2,0.5,-30.230320384247104,0,1542,0.3,0.4,0.3,177
0,1542,0.3,0.4,0.3,-29.43721518040464,1,1552,0.8,0.2,0.0,178
1,1552,0.8,0.2,0.0,-29.580807028600592,7,1562,0.4,0.5,0.1,179
7,1562,0.4,0.5,0.1,-29.755074958314584,6,1569,0.0,0.6,0.4,180
6,1569,0.0,0.6,0.4,-29.863495958731438,1,1575,0.6,0.3,0.1,181
1,1575,0.6,0.3,0.1,-29.96206931164412,6,1583,0.2,0.1,0.7,182
6,1583,0.2,0.1,0.7,-30.151503437277682,3,1589,0.6,0.4,0.0,183
3,1589,0.6,0.4,0.0,-30.285009670248655,2,1597,0.2,0.4,0.4,184
2,1597,0.2,0.4,0.4,-30.45309439585867,6,1604,0.6,0.3,0.1,185
6,1604,0.6,0.3,0.1,-30.57513515655594,4,1612,0.1,0.3,0.6,186
4,1612,0.1,0.3,0.6,-30.892585185189052,3,1625,0.7,0.3,-0.0,187
3,1625,0.7,0.3,-0.0,-32.040731644525906,0,1635,0.1,0.3,0.6,188
0,1635,0.1,0.3,0.6,-31.187306473709945,4,1639,0.7,0.1,0.2,189
4,1639,0.7,0.1,0.2,-31.400553095581795,7,1653,0.6,-0.0,0.4,190
7,1653,0.6,-0.0,0.4,-31.639599999999998,3,1665,0.4,0.2,0.4,191
3,1665,0.4,0.2,0.4,-31.8396,6,1673,0.6,0.3,0.1,192
6,1673,0.6,0.3,0.1,-32.0899,1,1686,0.2,0.2,0.6,193
1,1686,0.2,0.2,0.6,-32.2394,2,1692,0.2,0.7,0.1,194
2,1692,0.2,0.7,0.1,-32.4364,1,1704,0.2,0.8,-0.0,195
1,1704,0.2,0.8,-0.0,-32.495,5,1713,0.7,0.2,0.1,196
5,1713,0.7,0.2,0.1,-32.6839,3,1723,0.0,0.9,0.1,197
3,1723,0.0,0.9,0.1,-32.788900000000005,4,1733,0.4,0.2,0.4,198
4,1733,0.4,0.2,0.4,-33.006567564625975,6,1741,0.6,0.2,0.2,199
6,1741,0.6,0.2,0.2,-33.21925188897972,2,1751,0.0,0.4,0.6,200
2,1751,0.0,0.4,0.6,-33.417204999999996,2,1759,0.0,0.1,0.9,201
2,1759,0.0,0.1,0.9,-34.57552014508992,0,1764,0.3,0.6,0.1,202
0,1764,0.3,0.6,0.1,-33.651852877389025,3,1772,0.5,0.2,0.3,203
3,1772,0.5,0.2,0.3,-33.93735604036513,7,1785,0.3,0.7,-0.0,204
7,1785,0.3,0.7,-0.0,-34.092792383208355,6,1796,0.0,0.1,0.9,205
6,1796,0.0,0.1,0.9,-34.381711516383454,4,1805,0.4,0.4,0.2,206
4,1805,0.4,0.4,0.2,-34.61231301500991,3,1819,0.4,0.4,0.2,207
3,1819,0.4,0.4,0.2,-34.80741921824718,2,1829,0.8,0.0,0.2,208
2,1829,0.8,0.0,0.2,-35.05056005979774,6,1840,0.1,0.2,0.7,209
6,1840,0.1,0.2,0.7,-35.34932949895493,3,1850,0.4,0.3,0.3,210
3,1850,0.4,0.3,0.3,-35.53489348190306,1,1860,0.3,0.5,0.2,211
1,1860,0.3,0.5,0.2,-35.69821003000899,7,1869,0.6,0.1,0.3,212
7,1869,0.6,0.1,0.3,-36.876236395575916,0,1878,0.1,0.4,0.5,213
0,1878,0.1,0.4,0.5,-36.1719735599413,1,1890,0.1,0.0,0.9,214
1,1890,0.1,0.0,0.9,-36.4691,1,1904,0.1,0.3,0.6,215
1,1904,0.1,0.3,0.6,-36.739399999999996,2,1916,0.8,0.1,0.1,216
2,1916,0.8,0.1,0.1,-36.83064938392295,6,1925,0.2,-0.0,0.8,217
6,1925,0.2,-0.0,0.8,-37.0592,7,1934,0.6,0.0,0.4,218
7,1934,0.6,0.0,0.4,-37.2796,4,1947,0.8,0.2,-0.0,219
4,1947,0.8,0.2,-0.0,-37.519999999999996,1,1959,0.1,0.3,0.6,220
1,1959,0.1,0.3,0.6,-37.7994,4,1969,0.1,0.8,0.1,221
4,1969,0.1,0.8,0.1,-38.8239,0,1974,0.3,0.5,0.2,222
0,1974,0.3,0.5,0.2,-37.8373,6,1978,0.1,0.8,0.1,223
6,1978,0.1,0.8,0.1,-37.8329,1,1983,0.1,0.6,0.3,224
1,1983,0.1,0.6,0.3,-37.841699999999996,6,1986,0.1,0.8,0.1,225
6,1986,0.1,0.8,0.1,-37.920417890083726,5,1996,0.3,0.2,0.5,226
5,1996,0.3,0.2,0.5,-37.975240211182886,1,1993,0.7,0.2,0.1,227
1,1993,0.7,0.2,0.1,-38.11218480907106,1,2000,0.0,0.6,0.4,228
1,2000,0.0,0.6,0.4,-38.23748822348035,3,2007,0.2,0.0,0.8,229
3,2007,0.2,0.0,0.8,-38.65200329093305,1,2022,0.2,0.1,0.7,230
1,2022,0.2,0.1,0.7,-38.951119890719035,4,2035,0.1,0.0,0.9,231
4,2035,0.1,0.0,0.9,-39.27736702094973,5,2048,0.0,0.7,0.3,232
5,2048,0.0,0.7,0.3,-39.42455653832568,5,2058,0.0,0.7,0.3,233
5,2058,0.0,0.7,0.3,-39.50602178171359,3,2066,0.2,0.5,0.3,234
3,2066,0.2,0.5,0.3,-39.576402309923125,2,2071,0.2,0.2,0.6,235
2,2071,0.2,0.2,0.6,-39.834670592096145,7,2081,0.0,0.6,0.4,236
7,2081,0.0,0.6,0.4,-39.98460831260165,2,2091,0.3,0.1,0.6,237
2,2091,0.3,0.1,0.6,-40.143563143175406,5,2096,0.4,0.4,0.2,238
5,2096,0.4,0.4,0.2,-40.397919702297344,3,2110,0.4,0.2,0.4,239
3,2110,0.4,0.2,0.4,-41.65814423667521,0,2121,0.2,0.1,0.7,240
0,2121,0.2,0.1,0.7,-40.902784343945875,4,2130,0.0,0.2,0.8,241
4,2130,0.0,0.2,0.8,-41.19231258631108,2,2142,0.2,0.7,0.1,242
2,2142,0.2,0.7,0.1,-41.29079753018645,2,2151,0.4,0.3,0.3,243
2,2151,0.4,0.3,0.3,-41.34595560012885,2,2154,0.6,0.4,0.0,244
2,2154,0.6,0.4,0.0,-41.46007621712259,1,2161,0.2,0.8,-0.0,245
1,2161,0.2,0.8,-0.0,-41.649228632808786,5,2174,0.0,0.9,0.1,246
5,2174,0.0,0.9,0.1,-41.78488794504917,3,2187,0.5,0.0,0.5,247
3,2187,0.5,0.0,0.5,-42.01484074369068,3,2192,0.1,0.8,0.1,248
3,2192,0.1,0.8,0.1,-43.07103289928822,0,2201,0.4,0.1,0.5,249
0,2201,0.4,0.1,0.5,-42.30318671500565,7,2207,0.4,0.4,0.2,250
7,2207,0.4,0.4,0.2,-42.43689982121865,7,2215,0.4,0.3,0.3,251
7,2215,0.4,0.3,0.3,-42.684036128903024,2,2226,0.0,0.5,0.5,252
2,2226,0.0,0.5,0.5,-42.94644560534221,7,2239,0.1,0.6,0.3,253
7,2239,0.1,0.6,0.3,-43.02205874606027,7,2246,0.6,0.2,0.2,254
7,2246,0.6,0.2,0.2,-43.1550944752223,4,2251,0.0,0.4,0.6,255
4,2251,0.0,0.4,0.6,-43.33697825116288,2,2258,0.7,0.1,0.2,256
2,2258,0.7,0.1,0.2,-43.50066060971861,6,2266,0.0,0.8,0.2,257
6,2266,0.0,0.8,0.2,-43.5723381211502,2,2274,0.4,0.1,0.5,258
2,2274,0.4,0.1,0.5,-43.693017652357746,1,2275,0.1,0.8,0.1,259
1,2275,0.1,0.8,0.1,-43.755480216903884,1,2286,0.6,0.1,0.3,260
1,2286,0.6,0.1,0.3,-44.05756216069303,1,2295,0.8,0.2,-0.0,261
1,2295,0.8,0.2,-0.0,-44.223645286790756,1,2303,0.4,0.6,0.0,262
1,2303,0.4,0.6,0.0,-44.31563987757081,7,2309,0.3,0.3,0.4,263
7,2309,0.3,0.3,0.4,-44.54642706156172,2,2318,0.2,0.1,0.7,264
2,2318,0.2,0.1,0.7,-44.73464154188607,5,2324,0.5,0.4,0.1,265
5,2324,0.5,0.4,0.1,-44.87364790569157,1,2333,0.5,0.4,0.1,266
1,2333,0.5,0.4,0.1,-45.04918663387642,5,2342,0.2,0.4,0.4,267
5,2342,0.2,0.4,0.4,-45.33465121441732,4,2355,0.1,0.7,0.2,268
4,2355,0.1,0.7,0.2,-45.457523856404,3,2365,0.1,0.2,0.7,269
3,2365,0.1,0.2,0.7,-45.66960105077271,1,2372,0.3,0.3,0.4,270
