o_assignment_grade,o_free_time,o_num_assignments,a_submit,a_rest,a_work,r,op_assignment_grade,op_free_time,op_num_assignments,ap_submit,ap_rest,ap_work,day
85.30948835368822,3,2,False,0.7,0.3,0.35671615598035467,,0,3,False,0.7,0.3,9
83.17155094906734,4,0,False,0.7,0.3,0.3732478586071196,,6,1,False,0.2,0.8,9
,4,3,True,,,0.010000000000000009,97.8391779538276,4,3,False,1.0,0.0,9
94.90944196435827,1,1,True,,,0.010000000000000009,83.53196759512575,0,1,False,0.1,0.9,9
,4,1,False,0.8,0.2,-0.2315209044574868,,1,2,True,,,9
,0,1,False,0.9,0.1,0.6438006172479558,,7,2,False,0.5,0.5,9
,1,2,False,0.8,0.2,0.40990951827876004,,4,3,True,,,9
65.74364873876321,1,0,False,0.5,0.5,0.08476328996307525,,4,1,False,0.8,0.2,9
,4,1,True,,,0.010000000000000009,81.87083934895638,5,1,False,0.8,0.2,9
97.42694162070816,3,1,False,0.3,0.7,-0.13940343633450192,,3,2,False,0.5,0.5,9
89.01728376242525,6,1,True,,,0.010000000000000009,94.08432553716945,1,1,False,0.4,0.6,9
100.0,0,1,True,,,0.010000000000000009,84.47683613820836,3,1,False,0.4,0.6,9
96.1776097329093,3,0,False,0.1,0.9,0.15485937890933815,,3,1,True,,,9
94.06945833291874,3,0,False,1.0,0.0,-1.2622054457456233e-06,,0,1,False,0.2,0.8,9
69.48635075953763,0,0,False,0.9,0.1,-0.15338671831928735,,2,1,False,1.0,0.0,9
84.25800590990895,4,0,False,0.3,0.7,0.1479954367908352,,0,1,False,0.0,1.0,9
57.99689664532973,3,0,False,0.8,0.2,0.28151283671447874,,3,1,False,0.6,0.4,9
78.56278361726623,2,0,False,0.5,0.5,0.06287228753025875,,1,1,False,0.8,0.2,9
71.20538778089185,0,0,False,0.7,0.3,0.256427183153249,,3,1,False,0.4,0.6,9
78.88571984258371,7,0,False,0.1,0.9,0.352017752706307,,2,1,False,0.9,0.1,9
99.65834954773747,4,2,False,0.6,0.4,0.09681259239692941,,5,3,True,,,9
,7,1,False,0.2,0.8,0.5185352268801284,,5,2,True,,,9
,4,2,False,0.8,0.2,0.012917545430437924,,7,2,True,,,10
83.7501762500898,4,2,False,0.3,0.7,0.28606516927189657,,7,2,False,0.7,0.3,10
,2,1,False,0.7,0.3,0.03272662794563963,100.0,0,1,False,0.1,0.9,10
,6,1,False,0.6,0.4,0.21164000433845542,,2,1,False,0.5,0.5,10
86.70706163870581,7,2,False,0.5,0.5,0.5589207313807962,,1,2,False,0.3,0.7,10
,3,2,False,0.0,1.0,0.13673902401910654,,4,2,True,,,10
,3,1,False,0.1,0.9,-0.08122394947097045,,3,1,True,,,10
77.7191552067344,7,2,False,1.0,0.0,0.19405291802721353,,5,2,False,0.4,0.6,10
100.0,4,1,False,0.4,0.6,0.5490530903491345,,0,1,False,0.1,0.9,10
90.2704727957281,0,1,False,0.6,0.4,0.21726694624286708,,6,1,False,0.8,0.2,10
,7,1,False,0.2,0.8,0.7748865927839084,,6,1,False,0.4,0.6,10
,4,1,True,,,0.010000000000000009,97.14385649482757,3,0,False,0.5,0.5,10
,2,1,False,0.1,0.9,0.1525030091371672,,5,1,True,,,10
,0,3,False,0.7,0.3,0.18638412381415911,,4,3,False,0.1,0.9,10
,6,1,False,0.2,0.8,0.024208680915674463,,1,1,False,0.4,0.6,10
97.8391779538276,4,3,False,1.0,0.0,0.05615026432076664,,4,3,False,0.3,0.7,10
83.53196759512575,0,1,False,0.1,0.9,0.7666423953864792,,2,1,False,0.3,0.7,10
,1,2,True,,,0.010000000000000009,100.0,0,1,True,,,10
,7,2,False,0.5,0.5,-0.6382300846323197,,4,2,True,,,10
,4,3,True,,,0.010000000000000009,100.0,4,2,False,0.5,0.5,10
,4,1,False,0.8,0.2,-0.1270524131317632,,7,1,False,0.8,0.2,10
81.87083934895638,5,1,False,0.8,0.2,-0.05815952427129997,,2,1,True,,,10
,3,2,False,0.5,0.5,0.023638793298733085,,3,2,True,,,10
94.08432553716945,1,1,False,0.4,0.6,0.07848594977160706,,5,1,False,0.8,0.2,10
84.47683613820836,3,1,False,0.4,0.6,0.4493715867100722,100.0,1,1,True,,,10
,3,1,True,,,0.010000000000000009,88.93587091429437,4,0,False,0.0,1.0,10
,0,1,False,0.2,0.8,0.04680484737852603,,4,1,False,0.8,0.2,10
,2,1,False,1.0,0.0,-0.028592654171977816,,2,1,False,0.5,0.5,10
,0,1,False,0.0,1.0,-0.1892979139513135,,3,1,False,0.8,0.2,10
,3,1,False,0.6,0.4,0.23987225869256348,,2,1,True,,,10
,1,1,False,0.8,0.2,0.01059300311359368,,3,1,False,1.0,0.0,10
,3,1,False,0.4,0.6,0.34888786190307997,,5,1,False,0.7,0.3,10
,2,1,False,0.9,0.1,0.0735345977642082,,6,1,False,0.0,1.0,10
,5,3,True,,,0.0,87.16285687102763,4,2,True,,,10
,5,2,True,,,0.010000000000000009,99.82968692955309,1,1,False,0.8,0.2,10
,7,2,True,,,0.0,95.8697802257156,2,1,True,,,11
,7,2,False,0.7,0.3,-0.4326319809442265,,2,2,True,,,11
100.0,0,1,False,0.1,0.9,0.22580765906353195,,6,1,False,0.3,0.7,11
,2,1,False,0.5,0.5,0.15813200859591237,67.5431384706232,3,1,True,,,11
,1,2,False,0.3,0.7,-0.4166915753222694,,5,2,False,0.8,0.2,11
,4,2,True,,,0.010000000000000009,93.4606720983437,6,1,False,0.8,0.2,11
,3,1,True,,,0.010000000000000009,57.43616099636768,6,0,False,0.9,0.1,11
,5,2,False,0.4,0.6,0.2822913175713779,,7,2,True,,,11
,0,1,False,0.1,0.9,0.4065613406128544,,4,1,False,1.0,0.0,11
,6,1,False,0.8,0.2,0.4562379389074124,,2,1,True,,,11
,6,1,False,0.4,0.6,0.3506889040744713,86.33729464945493,4,1,True,,,11
97.14385649482757,3,0,False,0.5,0.5,0.6704484267195249,55.32544544937253,7,0,False,0.3,0.7,11
,5,1,True,,,0.010000000000000009,86.35887540902233,0,0,False,0.3,0.7,11
,4,3,False,0.1,0.9,0.11609322979880426,,2,3,True,,,11
,1,1,False,0.4,0.6,0.20545670473033023,,5,1,False,0.0,1.0,11
,4,3,False,0.3,0.7,0.2722535669750864,,4,3,False,0.5,0.5,11
,2,1,False,0.3,0.7,-0.16035997458794077,,7,1,False,0.7,0.3,11
100.0,0,1,True,,,0.010000000000000009,95.73985009102327,4,0,False,0.8,0.2,11
,4,2,True,,,0.010000000000000009,88.47845505369872,6,1,False,0.9,0.1,11
100.0,4,2,False,0.5,0.5,0.18501152386332298,,7,2,True,,,11
,7,1,False,0.8,0.2,-0.3241847673303154,,3,1,True,,,11
,2,1,True,,,0.009999999999999995,84.36533895227784,3,0,False,0.3,0.7,11
,3,2,True,,,0.010000000000000009,82.16498000125253,0,1,False,0.5,0.5,11
,5,1,False,0.8,0.2,0.08252987083318719,,1,1,False,0.4,0.6,11
100.0,1,1,True,,,0.010000000000000009,97.16793428224445,0,0,False,0.9,0.1,11
88.93587091429437,4,0,False,0.0,1.0,0.4927771039157121,,6,0,False,0.7,0.3,11
,4,1,False,0.8,0.2,0.3336061933758557,,7,1,False,0.6,0.4,11
,2,1,False,0.5,0.5,0.6226838130158132,,7,1,False,0.7,0.3,11
,3,1,False,0.8,0.2,0.25226794871618324,,2,1,False,0.3,0.7,11
,2,1,True,,,0.009999999999999995,99.62611930891289,4,0,False,0.1,0.9,11
,3,1,False,1.0,0.0,-0.20225929579385565,,5,1,True,,,11
,5,1,False,0.7,0.3,-0.11674458059999299,,2,1,False,0.9,0.1,11
,6,1,False,0.0,1.0,0.13806446909743997,,2,1,False,0.4,0.6,11
87.16285687102763,4,2,True,,,0.0,90.4640272041066,6,1,False,0.9,0.1,11
99.82968692955309,1,1,False,0.8,0.2,0.31513132302956065,,2,1,False,0.9,0.1,11
95.8697802257156,2,1,True,,,0.0,94.56550770029365,7,1,True,,,12
,2,2,True,,,0.010000000000000009,91.75824592262403,2,2,True,,,12
,6,1,False,0.3,0.7,0.2346393656789587,,5,2,True,,,12
67.5431384706232,3,1,True,,,0.010000000000000009,95.99108466729764,6,1,False,0.1,0.9,12
,5,2,False,0.8,0.2,0.6602165962309328,,7,3,True,,,12
93.4606720983437,6,1,False,0.8,0.2,0.21659613794218324,,6,2,False,0.6,0.4,12
57.43616099636768,6,0,False,0.9,0.1,0.2416529922836549,,7,1,False,0.7,0.3,12
,7,2,True,,,0.010000000000000009,97.27941046092275,2,2,False,0.2,0.8,12
,4,1,False,1.0,0.0,-0.3020006862879368,,4,2,False,1.0,0.0,12
,2,1,True,,,0.010000000000000009,78.69058486017734,6,1,False,0.9,0.1,12
86.33729464945493,4,1,True,,,0.0,89.42449738410514,4,1,False,0.3,0.7,12
55.32544544937253,7,0,False,0.3,0.7,0.24114354128349075,,0,1,False,0.4,0.6,12
86.35887540902233,0,0,False,0.3,0.7,0.37577941687269434,,6,1,False,1.0,0.0,12
,2,3,True,,,0.0,94.73584924455147,7,3,False,0.9,0.1,12
,5,1,False,0.0,1.0,0.1088576616079055,,7,2,False,0.5,0.5,12
,4,3,False,0.5,0.5,-0.4271487009969863,,6,4,False,0.2,0.8,12
,7,1,False,0.7,0.3,-0.4121635273698318,,2,2,True,,,12
95.73985009102327,4,0,False,0.8,0.2,-0.22269855561494606,,7,1,False,0.7,0.3,12
88.47845505369872,6,1,False,0.9,0.1,0.23430043413920304,,2,2,False,0.5,0.5,12
,7,2,True,,,0.010000000000000009,98.17041235251091,6,2,False,0.2,0.8,12
,3,1,True,,,0.010000000000000009,100.0,4,1,False,0.7,0.3,12
84.36533895227784,3,0,False,0.3,0.7,0.008525979247205051,,1,1,True,,,12
82.16498000125253,0,1,False,0.5,0.5,-0.006852907891694349,,0,2,True,,,12
,1,1,False,0.4,0.6,0.24011976242103295,,6,2,False,0.5,0.5,12
97.16793428224445,0,0,False,0.9,0.1,0.48766809975975545,,3,1,True,,,12
,6,0,False,0.7,0.3,0.1397755049074833,,3,1,False,0.4,0.6,12
,7,1,False,0.6,0.4,0.6228540959049295,,4,2,False,0.2,0.8,12
,7,1,False,0.7,0.3,0.14536186899996945,,1,2,True,,,12
,2,1,False,0.3,0.7,0.40592218953582887,,4,2,True,,,12
99.62611930891289,4,0,False,0.1,0.9,0.5818523610055746,,7,1,False,0.1,0.9,12
,5,1,True,,,0.0,84.70605358238585,7,1,False,0.9,0.1,12
,2,1,False,0.9,0.1,-0.13538689362467587,,4,2,False,0.3,0.7,12
,2,1,False,0.4,0.6,0.20199440508663946,,5,2,False,0.8,0.2,12
90.4640272041066,6,1,False,0.9,0.1,0.024999999999999467,,5,2,True,,,12
,2,1,False,0.9,0.1,0.14585584717667344,,3,2,False,0.9,0.1,12
94.56550770029365,7,1,True,,,0.0,94.93672188577571,5,0,False,0.4,0.6,13
91.75824592262403,2,2,True,,,0.010000000000000009,99.45328424129836,7,1,False,0.3,0.7,13
,5,2,True,,,0.010000000000000009,88.55107294005245,0,1,False,0.5,0.5,13
95.99108466729764,6,1,False,0.1,0.9,-0.19460987307802113,,0,1,False,0.4,0.6,13
,7,3,True,,,0.010000000000000009,87.39026683904854,6,2,False,0.9,0.1,13
,6,2,False,0.6,0.4,0.3542966710022285,,3,2,False,0.2,0.8,13
,7,1,False,0.7,0.3,0.09533125762644235,,6,1,False,0.5,0.5,13
97.27941046092275,2,2,False,0.2,0.8,0.40946189618009116,,0,2,False,0.7,0.3,13
,4,2,False,1.0,0.0,0.2581279041968687,,2,2,False,0.3,0.7,13
78.69058486017734,6,1,False,0.9,0.1,0.017267822525908028,,4,1,False,0.8,0.2,13
89.42449738410514,4,1,False,0.3,0.7,-0.0623158996612454,,3,1,False,0.2,0.8,13
,0,1,False,0.4,0.6,0.3192219068365024,,4,1,False,0.8,0.2,13
,6,1,False,1.0,0.0,-0.31516852334572915,,2,1,False,0.9,0.1,13
94.73584924455147,7,3,False,0.9,0.1,0.38392655248536806,,2,3,False,0.7,0.3,13
,7,2,False,0.5,0.5,-0.01729531764090997,,7,2,False,0.3,0.7,13
,6,4,False,0.2,0.8,-0.0724668756753879,,7,4,False,0.8,0.2,13
,2,2,True,,,0.0,85.83911014618309,2,1,False,0.7,0.3,13
,7,1,False,0.7,0.3,-0.000882108212341276,,4,1,False,0.2,0.8,13
,2,2,False,0.5,0.5,0.0029379526678937617,,3,2,False,0.2,0.8,13
98.17041235251091,6,2,False,0.2,0.8,0.29328622575154517,,1,2,False,0.2,0.8,13
100.0,4,1,False,0.7,0.3,0.2582609861358524,71.83003875662558,7,1,False,0.7,0.3,13
,1,1,True,,,0.010000000000000009,99.27719324526193,4,0,False,0.9,0.1,13
,0,2,True,,,0.010000000000000009,94.82864213376983,4,1,False,1.0,0.0,13
,6,2,False,0.5,0.5,0.17258105675265406,,0,2,True,,,13
,3,1,True,,,0.0,95.24267608016909,6,0,False,0.7,0.3,13
,3,1,False,0.4,0.6,0.12108227973220942,,2,1,False,0.4,0.6,13
,4,2,False,0.2,0.8,0.06690333094460255,100.0,6,2,False,0.1,0.9,13
,1,2,True,,,0.010000000000000009,89.99557140714425,4,1,False,0.4,0.6,13
,4,2,True,,,0.009999999999999995,86.71500760098453,1,1,False,0.5,0.5,13
,7,1,False,0.1,0.9,0.20026982764848728,,7,1,True,,,13
84.70605358238585,7,1,False,0.9,0.1,-0.6215429487419731,,7,1,False,0.3,0.7,13
,4,2,False,0.3,0.7,0.24582623410098026,,5,2,False,0.1,0.9,13
,5,2,False,0.8,0.2,0.7546319489409351,,5,2,True,,,13
,5,2,True,,,0.0,92.2171993045106,1,1,False,0.8,0.2,13
,3,2,False,0.9,0.1,0.21084089002059747,,1,2,False,0.1,0.9,13
94.93672188577571,5,0,False,0.4,0.6,0.024994092871945817,,2,0,False,0.5,0.5,14
99.45328424129836,7,1,False,0.3,0.7,0.5689317246622723,,0,1,False,0.4,0.6,14
88.55107294005245,0,1,False,0.5,0.5,0.4941355716125987,,4,1,True,,,14
,0,1,False,0.4,0.6,0.30785463126051077,,0,1,False,0.7,0.3,14
87.39026683904854,6,2,False,0.9,0.1,0.2035881790546557,,5,2,True,,,14
,3,2,False,0.2,0.8,-0.037534537609748564,,4,2,False,0.3,0.7,14
,6,1,False,0.5,0.5,-0.09435203878838361,,0,1,False,0.6,0.4,14
,0,2,False,0.7,0.3,-0.24580141238586362,,3,2,True,,,14
,2,2,False,0.3,0.7,0.34672092227871,,5,2,False,0.2,0.8,14
,4,1,False,0.8,0.2,0.30415833494594,,5,1,False,0.3,0.7,14
,3,1,False,0.2,0.8,0.43438682729949213,,2,1,False,0.6,0.4,14
,4,1,False,0.8,0.2,0.13671526089670338,,0,1,False,0.9,0.1,14
,2,1,False,0.9,0.1,0.19357498760050462,,5,1,True,,,14
,2,3,False,0.7,0.3,-0.03415035630611041,,2,3,True,,,14
,7,2,False,0.3,0.7,-0.12930251006445792,,5,2,True,,,14
,7,4,False,0.8,0.2,0.09895848437465227,,7,4,False,0.1,0.9,14
85.83911014618309,2,1,False,0.7,0.3,0.09270930887727942,,2,1,False,1.0,0.0,14
,4,1,False,0.2,0.8,0.9946410175280231,,6,1,False,0.0,1.0,14
,3,2,False,0.2,0.8,0.4830748647789114,,0,2,False,0.6,0.4,14
,1,2,False,0.2,0.8,0.03409954599945675,,7,2,True,,,14
71.83003875662558,7,1,False,0.7,0.3,0.7508283015231362,,0,1,False,0.5,0.5,14
99.27719324526193,4,0,False,0.9,0.1,0.0731533478005128,,6,0,False,0.3,0.7,14
94.82864213376983,4,1,False,1.0,0.0,0.2052669421263147,,1,1,True,,,14
,0,2,True,,,0.010000000000000009,87.64531108825678,1,1,True,,,14
95.24267608016909,6,0,False,0.7,0.3,-0.020738944771793166,,3,0,False,1.0,0.0,14
,2,1,False,0.4,0.6,-0.06832021911028319,,7,1,True,,,14
100.0,6,2,False,0.1,0.9,0.23832593588243145,,1,2,False,0.2,0.8,14
89.99557140714425,4,1,False,0.4,0.6,0.1448305879631201,,7,1,False,0.8,0.2,14
86.71500760098453,1,1,False,0.5,0.5,0.15401634929578134,,6,1,False,0.9,0.1,14
,7,1,True,,,0.010000000000000009,85.51047160489483,0,0,False,0.5,0.5,14
,7,1,False,0.3,0.7,0.18344282961842204,,0,1,True,,,14
,5,2,False,0.1,0.9,0.5779935143364686,,2,2,False,0.6,0.4,14
,5,2,True,,,0.010000000000000009,98.79395724126691,1,1,False,0.5,0.5,14
92.2171993045106,1,1,False,0.8,0.2,0.05000000000000071,,1,1,False,0.7,0.3,14
,1,2,False,0.1,0.9,0.05566522674987778,,5,2,False,0.9,0.1,14
,2,0,False,0.5,0.5,0.830498542693337,,3,1,True,,,15
,0,1,False,0.4,0.6,-0.12886612652761487,,6,2,False,0.5,0.5,15
,4,1,True,,,0.0,98.56091667224086,3,1,False,0.5,0.5,15
,0,1,False,0.7,0.3,0.0353224921520207,,5,2,False,0.8,0.2,15
,5,2,True,,,0.010000000000000009,99.28874291817608,5,2,True,,,15
,4,2,False,0.3,0.7,0.46327277743486206,,6,3,False,0.3,0.7,15
,0,1,False,0.6,0.4,-0.012104779899703488,,2,2,False,0.8,0.2,15
,3,2,True,,,0.010000000000000009,95.25230285114071,5,2,False,0.4,0.6,15
,5,2,False,0.2,0.8,0.17358052914287553,,6,3,False,0.3,0.7,15
,5,1,False,0.3,0.7,0.04661049796553429,,6,2,False,0.5,0.5,15
,2,1,False,0.6,0.4,0.07180102851571579,,1,2,False,0.3,0.7,15
,0,1,False,0.9,0.1,0.7063661586881301,,2,2,False,0.8,0.2,15
,5,1,True,,,0.009999999999999995,98.65319990223449,1,1,True,,,15
,2,3,True,,,0.010000000000000009,93.70450992042458,7,3,True,,,15
,5,2,True,,,0.010000000000000009,94.06849030911565,6,2,False,0.1,0.9,15
,7,4,False,0.1,0.9,0.21122824855208863,,7,5,False,0.8,0.2,15
,2,1,False,1.0,0.0,-0.012940037522531589,,3,2,True,,,15
,6,1,False,0.0,1.0,-0.4244567796900751,,6,2,False,0.8,0.2,15
,0,2,False,0.6,0.4,0.6173006148890008,,5,3,True,,,15
,7,2,True,,,0.010000000000000009,94.86936663732797,5,2,False,0.2,0.8,15
,0,1,False,0.5,0.5,-0.002340939958671906,,2,2,False,0.1,0.9,15
,6,0,False,0.3,0.7,0.17005388900594626,,4,1,True,,,15
,1,1,True,,,0.010000000000000009,97.20463485986474,3,1,True,,,15
87.64531108825678,1,1,True,,,0.010000000000000009,91.87537629092573,1,1,False,0.1,0.9,15
,3,0,False,1.0,0.0,-0.29935944510748913,,1,1,False,0.8,0.2,15
,7,1,True,,,0.010000000000000009,93.96396449089342,1,1,True,,,15
,1,2,False,0.2,0.8,0.7751273929730751,,1,3,False,0.6,0.4,15
,7,1,False,0.8,0.2,0.032813015652684796,74.53935483063384,1,2,False,0.7,0.3,15
,6,1,False,0.9,0.1,-0.17711385760145198,74.35040274187847,2,2,False,0.3,0.7,15
85.51047160489483,0,0,False,0.5,0.5,-0.16866518784320106,59.334503198465974,3,1,True,,,15
,0,1,True,,,0.010000000000000009,81.65508465334128,5,1,False,0.2,0.8,15
,2,2,False,0.6,0.4,0.09660503229867323,,5,3,False,0.5,0.5,15
98.79395724126691,1,1,False,0.5,0.5,0.28705326223356076,,4,2,False,0.1,0.9,15
,1,1,False,0.7,0.3,0.12437789880018123,,6,2,False,0.2,0.8,15
,5,2,False,0.9,0.1,0.5153696785164938,,2,3,False,0.8,0.2,15
,3,1,True,,,0.010000000000000009,99.58792047254917,0,0,False,0.3,0.7,16
,6,2,False,0.5,0.5,0.031200109221690364,,0,2,False,0.0,1.0,16
98.56091667224086,3,1,False,0.5,0.5,-0.2934850179429642,,4,1,False,0.9,0.1,16
,5,2,False,0.8,0.2,0.40983255719132783,,3,2,False,0.0,1.0,16
99.28874291817608,5,2,True,,,0.010000000000000009,100.0,2,1,False,0.7,0.3,16
,6,3,False,0.3,0.7,-0.0401261753663833,,7,3,False,0.6,0.4,16
,2,2,False,0.8,0.2,0.6055742154205633,,4,2,False,0.8,0.2,16
95.25230285114071,5,2,False,0.4,0.6,0.36326672910639407,,6,2,False,0.4,0.6,16
,6,3,False,0.3,0.7,-0.15502221440901487,,3,3,False,0.4,0.6,16
,6,2,False,0.5,0.5,0.36890832272636565,,2,2,True,,,16
,1,2,False,0.3,0.7,0.21995485048293767,,6,2,False,0.8,0.2,16
,2,2,False,0.8,0.2,-0.3291429591677253,,3,2,False,0.8,0.2,16
98.65319990223449,1,1,True,,,0.009999999999999995,92.37031951094909,6,0,False,0.6,0.4,16
93.70450992042458,7,3,True,,,0.010000000000000009,98.25515786980714,0,2,False,0.3,0.7,16
94.06849030911565,6,2,False,0.1,0.9,0.013090561817167057,,4,2,False,0.5,0.5,16
,7,5,False,0.8,0.2,-0.16440461181596805,,2,5,False,1.0,0.0,16
,3,2,True,,,0.010000000000000009,97.52391360663276,7,1,False,0.2,0.8,16
,6,2,False,0.8,0.2,0.19168123729992664,,0,2,False,0.7,0.3,16
,5,3,True,,,0.0,99.36034152586026,1,2,True,,,16
94.86936663732797,5,2,False,0.2,0.8,0.0472572648739602,,0,2,False,0.8,0.2,16
,2,2,False,0.1,0.9,0.3178488899726801,,0,2,False,0.4,0.6,16
,4,1,True,,,0.010000000000000009,83.7403558027236,4,0,False,0.3,0.7,16
97.20463485986474,3,1,True,,,0.010000000000000009,69.27167106000175,3,0,False,0.7,0.3,16
91.87537629092573,1,1,False,0.1,0.9,-0.08584281020645546,,6,1,False,0.6,0.4,16
,1,1,False,0.8,0.2,-0.14975443967061086,,3,1,False,0.4,0.6,16
93.96396449089342,1,1,True,,,0.010000000000000009,82.48430378347386,0,0,False,0.7,0.3,16
,1,3,False,0.6,0.4,-0.0734307237306765,,4,3,False,0.2,0.8,16
74.53935483063384,1,2,False,0.7,0.3,0.061011683828340546,,1,2,False,0.2,0.8,16
74.35040274187847,2,2,False,0.3,0.7,-0.11536483227922262,,2,2,False,0.3,0.7,16
59.334503198465974,3,1,True,,,0.01,89.75784230209662,3,0,False,0.1,0.9,16
81.65508465334128,5,1,False,0.2,0.8,-0.21946266711747903,,7,1,True,,,16
,5,3,False,0.5,0.5,0.00838183045838703,91.01816745393938,1,3,False,0.2,0.8,16
,4,2,False,0.1,0.9,0.22595798635825715,68.38423465587773,4,2,True,,,16
,6,2,False,0.2,0.8,-0.21331346010459717,,4,2,True,,,16
,2,3,False,0.8,0.2,0.260327641358913,,0,3,True,,,16
99.58792047254917,0,0,False,0.3,0.7,0.6369043044243708,,5,0,False,0.9,0.1,17
,0,2,False,0.0,1.0,0.1724561643116156,,2,2,False,0.1,0.9,17
,4,1,False,0.9,0.1,-0.005761996065066333,64.80891223529294,3,1,False,0.5,0.5,17
,3,2,False,0.0,1.0,1.046489921256649,,3,2,False,0.1,0.9,17
100.0,2,1,False,0.7,0.3,0.5346414754850284,,5,1,False,0.3,0.7,17
,7,3,False,0.6,0.4,0.11972666152604855,,4,3,False,0.2,0.8,17
,4,2,False,0.8,0.2,-0.014699939449420718,,5,2,False,0.5,0.5,17
,6,2,False,0.4,0.6,0.8292839171939326,,0,2,False,0.5,0.5,17
,3,3,False,0.4,0.6,0.16883428491467423,81.20082292616408,3,3,False,0.7,0.3,17
,2,2,True,,,0.0,94.40806032295966,1,1,False,0.3,0.7,17
,6,2,False,0.8,0.2,-0.034964902838194756,,3,2,True,,,17
,3,2,False,0.8,0.2,-0.10496998792511147,,3,2,True,,,17
92.37031951094909,6,0,False,0.6,0.4,0.131142921208947,,4,0,False,0.0,1.0,17
98.25515786980714,0,2,False,0.3,0.7,0.05411397804997309,,1,2,False,0.4,0.6,17
,4,2,False,0.5,0.5,0.23444727266524779,,5,2,False,0.6,0.4,17
,2,5,False,1.0,0.0,0.10224032746052279,,2,5,False,0.8,0.2,17
97.52391360663276,7,1,False,0.2,0.8,-0.0018284760952784196,,1,1,False,0.3,0.7,17
,0,2,False,0.7,0.3,-0.23847739833769932,,0,2,False,0.7,0.3,17
99.36034152586026,1,2,True,,,0.0,79.3615398404493,2,1,False,0.7,0.3,17
,0,2,False,0.8,0.2,0.16501075431576845,,3,2,False,0.5,0.5,17
,0,2,False,0.4,0.6,-0.6649835615185398,,4,2,True,,,17
83.7403558027236,4,0,False,0.3,0.7,0.4232232815841194,,4,0,False,0.8,0.2,17
69.27167106000175,3,0,False,0.7,0.3,0.3862233638257605,,2,0,False,0.9,0.1,17
,6,1,False,0.6,0.4,0.41694887957977295,,6,1,False,0.8,0.2,17
,3,1,False,0.4,0.6,0.13916440821009468,,4,1,True,,,17
82.48430378347386,0,0,False,0.7,0.3,-0.0999513962938488,,6,0,False,0.9,0.1,17
,4,3,False,0.2,0.8,0.44321200599832233,,7,3,True,,,17
,1,2,False,0.2,0.8,0.10045301781003846,,1,2,False,0.9,0.1,17
,2,2,False,0.3,0.7,-0.15631331376284852,,2,2,False,1.0,0.0,17
89.75784230209662,3,0,False,0.1,0.9,0.14454776981729955,,7,0,False,0.9,0.1,17
,7,1,True,,,0.010000000000000009,99.87249929783623,2,0,False,0.7,0.3,17
91.01816745393938,1,3,False,0.2,0.8,0.099557552894047,,4,3,False,0.9,0.1,17
68.38423465587773,4,2,True,,,0.010000000000000009,84.54995377606568,3,1,True,,,17
,4,2,True,,,0.010000000000000009,92.75039934481,0,1,False,0.5,0.5,17
,0,3,True,,,0.0,91.60603004457221,2,2,False,0.2,0.8,17
,5,0,False,0.9,0.1,-0.04364710175970277,,5,1,False,0.6,0.4,18
,2,2,False,0.1,0.9,0.00839420013151082,,3,3,False,1.0,0.0,18
64.80891223529294,3,1,False,0.5,0.5,0.16784553708205163,,0,2,False,0.9,0.1,18
,3,2,False,0.1,0.9,0.2748751502508131,,3,3,False,0.4,0.6,18
,5,1,False,0.3,0.7,0.05341114448248141,,7,2,False,0.3,0.7,18
,4,3,False,0.2,0.8,0.3916122550504152,,7,4,True,,,18
,5,2,False,0.5,0.5,0.1315531152760725,,0,3,True,,,18
,0,2,False,0.5,0.5,0.18404038209518225,,5,3,False,0.7,0.3,18
81.20082292616408,3,3,False,0.7,0.3,0.01261314498627028,,0,4,True,,,18
94.40806032295966,1,1,False,0.3,0.7,0.4501192878919761,,4,2,False,0.6,0.4,18
,3,2,True,,,0.010000000000000009,58.778703706535715,3,2,True,,,18
,3,2,True,,,0.010000000000000009,89.36751005726589,3,2,False,0.4,0.6,18
,4,0,False,0.0,1.0,0.40350128985277556,75.5961797318713,6,1,False,1.0,0.0,18
,1,2,False,0.4,0.6,-0.05786879220060104,80.60606521772378,5,3,False,0.8,0.2,18
,5,2,False,0.6,0.4,-0.28404823791135936,100.0,5,3,False,0.4,0.6,18
,2,5,False,0.8,0.2,-0.05000000000000018,,2,6,True,,,18
,1,1,False,0.3,0.7,-0.16692803097407116,,4,2,False,0.3,0.7,18
,0,2,False,0.7,0.3,0.3191470478439781,,2,3,False,0.3,0.7,18
79.3615398404493,2,1,False,0.7,0.3,0.10108466137088024,,7,2,False,0.3,0.7,18
,3,2,False,0.5,0.5,0.26717422139672525,,6,3,True,,,18
,4,2,True,,,0.010000000000000009,98.76829814083933,4,2,True,,,18
,4,0,False,0.8,0.2,-0.1016029652928856,,7,1,False,0.8,0.2,18
,2,0,False,0.9,0.1,-0.5661862511027155,,3,1,True,,,18
,6,1,False,0.8,0.2,0.5112804054050376,,6,2,False,0.2,0.8,18
,4,1,True,,,0.010000000000000009,78.83972795852792,0,1,True,,,18
,6,0,False,0.9,0.1,-0.30862814567162133,,4,1,False,0.5,0.5,18
,7,3,True,,,0.0,89.72573722576007,6,3,True,,,18
,1,2,False,0.9,0.1,-0.04964077379392384,,6,3,True,,,18
,2,2,False,1.0,0.0,-0.07151816078421902,,5,3,True,,,18
